CCSA	Cornell Caribbean Students Association
CCSA	Concordia Classics Student Association
CCSD	Center for Counseling and Student Development
CCSR	Cannon Center for Survey Research
CCSR	Chichester Centre for Stress Research
CCSR	Center for Character & Social Responsibility (Boston University)
CCSU	Central Connecticut State University
CCSU	Clayton College State University
CCSU	Chaudhary Charan Singh University
CCSU	Ch Charan Singh University
CCTU	Cape Coast Technical University
CCU	Colorado Christian University
CCU	Coastal Carolina University
CCU	Corporate Counsel University
CCU	Cincinnati Christian University
CCU	Coastal Carolina University Coastal Carolina University
CCU	Chicago Cubs University
CCU	Chinese Culture University
CCU	California Coast University
CCUBC	Canadian Council of University Biology Chairs
CCUC	Cardenal Cisneros University College
CCUC	Council of Church Universities and Colleges
CCUG	Culture Collection University of Gothenburg
CD	Class Demo
CDAC	Center for Development of Advanced Computing
CDC	Credit for Demonstrated Competency
CDC	Comprehensive Developmental Class
CDC	Crop Development Centre
CDE	Center for Development Economics
CDE	Career Development Experience
CDI	Curricular Development Initiative
CDI	Career Development Institute
CDIC	Center for Data Intensive Computing
CDLR	Center for Distance Learning Research
CDM	Construction Design Management
CDRA	Center for Disaster and Risk Analysis, Colorado State University
CDRC	Centre de Datation par le RadioCarbone
CDRI	Canine Detection Research Institute, Auburn University
CDRI	Clearinghouse for Dam Removal Information
CDS	Cross Disciplinary Subject
CDS	Center of Documentary Studies
CDSR	Cochrane Database of Systematic Reviews
CDT	Craft Design & Technology
CDU	Crushing Duke University
CDU	Charles Darwin University
CDU	Catholic Distance University
CDWM	Center for Decentralized Wastewater Management (Institute of Agriculture, University of Tennessee)
CE	Conventional Examination
CE	Computer Engineering
CE	Continuing Education
CE	Civil Engineering
CEA	Chemical Equilibrium with Applications
CEA	Cultural Experiences Abroad
CEAP	Continuing Education Approval Program
CEAS	Centre for East Asian Studies
CEAT	Center of Excellence for Airport Technology
CEAT	Curtin Environment Awareness Team
CEAT	Center of Engineering and Advanced Technology
CEB	Central Engineering Building
CEC	Colombia Education Center
CEC	Continuing Education Credit
CEC	Columbia Education Center
CEC	Class Executive Committee
CEC	Casa de Economii si Consemnatiuni
CECON	Centro de Estudios Conservacionistas, Universidad de San Carlos
CECRI	Central Electrochemical Research Institute
CECU	Career Education Colleges and Universities
CED	Continuing Education Department
CEDAR	Center for Excellence for Document Analysis and Recognition
CEDAT	Centre d'Estudis de Dret Ambiental de Tarragona (in Catalan) Center for Environmental Law Studies of Tarragona
CEDEC	Centre de Développement Communautaire
CEE	Civil and Environmental Engineering
CEE	Center for Educational Excellence
CEE	Common Entrance Exam
CEECE	Central European Education and Cultural Exchange
CEEE	Center for Environmental Energy Engineering
CEEF	Center for Energy EFficiency
CEEF	Closed Ecology Experiment Facilities
CEER	Center for Energy and Environmental Resources
CEER	Centre for Education and Employment Research
CEER	Center for Environmental and Energy Research, Alfred University
CEER	Center for Economic Education and Research
CEER	Center for Entrepreneurship Education and Research
CEER	Center for Earthquake Engineering Research, University of Buffalo
CEG	Center on Educational Goverance
CEH	Continuing Education Hour
CEHS	Center for Environmental Health Sciences
CEI	Competitive Enterprise Institute
CEIBS	China Europe International Business School
CEID	Computer Engineering & Informatics Department
CEM	Civil Electrical And Mechanical
CEM	Construction Engineering And Management
CEM	Chemistry Electronics And Mechanics
CEM	Curriculum Evaluation And Management
CEM	Centre For Electronic Music
CEMC	Centre for Education in Mathematics and Computing
CEME	Centre for Engineering and Manufacturing Excellence
CEME	Center for Electronic Markets Enterprises
CEMERS	CEnter for MEdieval and Renaissance Studies (Binghamton University)
CEMS	Community Of European Management Schools
CEMS	Coalition of Engineering Minority Societies
CEN	Central Educational Network
CEN	Center for Electron Nanoscopy
CEN	Centre d'études Nordiques
CENR	Cercle des Etudiants Naturaliste Rennais
CENS	Center for Embedded Networked Sensing
CENTS	Cluster Excellence for Non-Teaching Staff
CEO	Career Education Opportunity
CEO	Collegiate Entrepreneurs' Organization
CEO	Center for Economic Opportunity
CEOI	Central-European Olympiad in Informatics
CEP	Counseling and Educational Psychology
CEPA	Centre for Efficiency and Productivity Analysis
CEPAS	Common English Proficiency Assessment Scheme
CEPD	Center for Executive and Professional Development
CEPD	Continuing Education and Professional Development
CEPD	Center on Economic Policy and Development (Khazar University)
CEPT	Centre for Environmental Planning and Technology
CER	Collegium Educationis Revaliense
CER	Center for Educational Restoration
CER	Comparative Effectiveness Research
CERG	Clean Energy Research Group
CERL	Consortium of European Research Libraries
CERN	Corporation for Research and Educational Networking
CERTI	Comprehensive Educational Restructuring And Technology Infusion
CES	Clayton Endowed Scholarship, University of Michigan
CES	Centre for Entrepreneurial Studies
CES	Center for European Studies
CESA	Chinese Engineering Students' Association, University of Toronto
CESMI	Center for Environmental Study Michigan
CESR	Cornell Electron Storage Ring
CESR	Center for Ergonomics and Safety Research
CESS	Central Eurasian Studies Society
CESS	Centre for European Security Studies
CESS	Center for Experimental Social Science
CEST	Campus Environmental Sustainability Team
CET	Center for Educational Technology
CET	Common Entrance Test
CET	Center of Excellence Training
CET	Computer Electronic Technologies
CET-Advanced	Common Entrance Test-Advanced
CET-Main	Common Entrance Test-Main
CETA	Carolinas Educational Technology Alliance
CETE	Continuing Education Technology Experiences
CETE	Centre for Electronics Test Engineering
CETE	Carrefour Economie Technologie Enseignement
CETEP	Cetep (not an acronym) City University, Lagos
CETES	Center for Emerging Technology and Entrepreneurial Studies
CETIC	Centers of Excellence for Technology and Industrial Collaboration
CEU	Continuing Educational Units
CEU	Central European University
CEU	Cusp Emergence University
CEU(s)	Continuing Education Unit(s)
CEUS	Centre for European Union Studies
CF	Curriculum Framework
CF	Core Foundation
CF	Clinical Fellowship
CfA	Center for Astrophysics
CFAR	Center For Academic Resources
CFAR	Center For Automation Research
CFAR	Center For Applied Rationality
CFAU	China Foreign Affairs University
CFC	Contexts For Classics
CFCD	Committee on Faculty Compensation and Development
CFCD	Center for Faculty and Curricular Development
CFCD	Communication For Career Development
CFCD	Center for Family and Community Development
CFCD	Center For Career Development
CFCG	Centre For Corporate Governance
CFCL	Canta Forda Computer Laboratory
CFCP	Centre For Computational Prototyping
CFCP	Center For Cosmological Physics
CFCR	Centre For Food Chain Research
CFCR	Center For Celiac Research
CFCW	Carry Forward Of Course Work
CFDR	Center for Family and Demographic Research
CFDR	Center for Fish Disease Research, Oregon State University
CFFM	Center for Farm Financial Management (U. of Minnesota))
CFFS	Center for French and Francophone Studies, Louisiana State University
CFIA	Center for International Affairs
CFIR	Center For Injury Research
CFIR	Curriculum Frameworks and Instructional Resources
CFIR	Centre for Forestry Interdisciplinary Research
CFMACP	Collision-Free Media Access Control Protocol (Stanford University)
CFMS	Canadian Federation of Medical Students
CFNP	Center for Food and Nutrition Policy
CFOI	Center for Functional Onco Imaging (UCI)
CFP	Centre For Post-graduate Studies
CFP	Common Foundation Programme
CFS	Cleveland Fun Squad
CFS	Canadian Federation of Students
CFSE	Center for Food Safety Engineering (Purdue University)
CFSE	Center for Solar Energy (University of California)
CFSE	Course in Fire and Safety Engineering
CFTAU	Canadian Friends of Tel Aviv University
CFTRI	Central Food Technological Research Institute
CFU	Colorado Free University
CFUW	Canadian Federation of University Women
CFY	Clinical Fellowship Year
CG	Columbia Groupees
CG	Computer Graphics classes
CG	Course Grade
CG	Cbhadmin Gourp
CGAY	Contract and Grant: Academic Year
CGCS	Center for Global Change Science
CGEG	Center on Global Economic Governance
CGI	Center for Geographic Information
CGL	Computer Graphics Laboratory
CGLAS	Center for Great Lakes Aquatic Sciences (University of Michigan; Ann Arbor, MI)
CGMT	Centre for Graphics and Media Technology
CGPA	Cumulative Grade Point Average
CGRL	Computational Genomics Resource Laboratory
CGRS	Center for Gender and Refugee Studies
CGS	Center for Gender Studies
CGSA	Catlin Gabel Student Association
CGSS	Contract and Grant: Summer Session
CGST	China Graduate School of Theology
CGU	Claremont Graduate University
CGU	Chang Gung University
CGU	Compostela Group of Universities
CGUST	Chang Gung University of Science and Technology
CH	Chamberlain Hall
CH	Credit Hours
CH	Council House
Ch	Chemistry
CHA	Commonwealth Honors Academy
CHAE	Centre for Higher and Adult Education
CHAMPS	Cultivating High Achieving Motivated Professionals and Scholars
CHAT	Completing Homework Assignments Today
CHC	Cunningham Hall Council
CHCH	Christ Church
CHD	Centers for Health Development
CHDS	Center for Homeland Defense & Security
CHE	Continuing Health Education
ChE	Chemical Engineering
CHECO	Colorado Higher Education Computing Organization
CHESS	Cornell High Energy Synchrotron Source
CHET	Connecticut Higher Education Trust
CHET	Crosby Hall Educational Trust
CHFU	Cancer Hospital Fudan University
CHGE	Center for Health and the Global Environment
CHIP	Campus Housing Internet Project
CHM	Chemistry
CHM	Center for the History of Medicine
CHMS	Council of Heads of Medical Schools
CHOM	Center for the History of Medicine
CHOS	Center for the History of Science
CHQOER	Center for Health Quality, Outcomes, and Economic Research
CHS	Center For Health Sciences
CHS	Center for Hellenic Studies
CHSU	California Health Sciences University
CHTM	Centre for Hotel and Tourism Management
CHTM	Center for High Technology Materials
CHU	Courage Handiham University
CHU	Colorado Heights University
CHUD	Contamination Hazard Urban Disposal
CHUD	Center for Housing and Urban Development
CHUL	Centre Hospitalier Université Laval
CHUM	Central Hospital University of Montreal
CHUV	Centre Hospitalier Universitaire Vétérinaire
CI	Communications and Information
CI	Cordage Institute
CIA	Curriculum Instruction and Assessment
CIA	Chefs Institute of America
CIAH	Center for Integrative Animal Health
CIAJ	Canadian Institute for the Administration of Justice
CIAM	Center for Industrial and Applied Mathematics
CIBER	Center for International Business Education Research
CIBU	California International Business University
CIBUL	Centre for International Business at the University of Leeds
CIC	Center for Information and Communications
CIC	Computers Information Chemistry
CIC	Campus Improvement Committee
